"word","freq"
"україн",113
"війн",75
"жінк",54
"жінок",53
"гендерн",48
"дівчат",45
"ма",36
"проєкт",32
"рівн",30
"українськ",29
"люд",26
"сил",26
"військов",24
"насильств",24
"справ",23
"міст",23
"військ",22
"перш",22
"повномасштабн",22
"свобод",22
"зокрем",21
"раді",21
"молод",21
"збройн",20
"країн",20
"прав",20
"чоловік",20
"міжнародн",19
"курс",19
"діт",18
"місц",18
"нов",18
"відновленн",17
"мают",17
"робит",17
"рівност",17
"вторгненн",16
"думк",16
"житт",16
"наприклад",16
"перемог",16
"рішенн",16
"сексуальн",16
"суд",16
"велик",15
"зробит",15
"можлив",15
"національн",15
"питанн",15
"рок",15
"ситуац",15
"уряд",15
"спільнот",15
"більш",14
"жіноч",14
"можливост",14
"навчанн",14
"прогр",14
"процес",14
"участ",14
"ірин",14
"потерпіл",14
"безпек",13
"змін",13
"ліце",13
"політик",13
"поясню",13
"підтримк",13
"робот",13
"розвитк",13
"хлопц",13
"важлив",12
"державн",12
"кількіст",12
"олен",12
"повинн",12
"прац",12
"служб",12
"стал",12
"стратег",12
"учасниц",12
"цікав",12
"школ",12
"юл",12
"європейськ",12
"вваж",11
"говорит",11
"головн",11
"квот",11
"освіт",11
"посад",11
"приклад",11
"проблем",11
"досвід",11
"мал",11
"громад",11
"феміністичн",11
"арм",10
"батьк",10
"команд",10
"найбільш",10
"питан",10
"працюв",10
"раз",10
"розповід",10
"слов",10
"сфер",10
"ворог",10
"показ",10
"урбаністик",10
"злочин",10
"бач",9
"взагал",9
"влад",9
"гол",9
"жал",9
"завданн",9
"загальн",9
"законодавств",9
"кордон",9
"маєм",9
"міністр",9
"нин",9
"парламент",9
"розповіл",9
"рол",9
"рівніст",9
"стереотип",9
"суспільств",9
"тем",9
"ді",9
"покаранн",9
"рот",9
"університет",9
"площ",9
"різн",9
"верховн",8
"відповідн",8
"держав",8
"дівчин",8
"економічн",8
"зеленськ",8
"минул",8
"місцев",8
"оборон",8
"окрем",8
"орган",8
"отрим",8
"певн",8
"росі",8
"нат",8
"геро",8
"зробил",8
"зрозуміл",8
"каж",8
"навчальн",8
"фактичн",8
"частин",8
"fem",8
"stem",8
"вирок",8
"неповнолітн",8
"прокуратур",8
"тематик",8
"брат",7
"вищ",7
"вплив",7
"відбуд",7
"відбудов",7
"гот",7
"дан",7
"дат",7
"депутатк",7
"змінил",7
"зсу",7
"командир",7
"майбутн",7
"набагат",7
"народ",7
"недостатн",7
"обовязк",7
"оплат",7
"особ",7
"політичн",7
"потреб",7
"початк",7
"працю",7
"принцип",7
"програм",7
"робл",7
"рішен",7
"спеціальност",7
"стосуєт",7
"уваг",7
"умов",7
"форм",7
"хотіл",7
"широкомасштабн",7
"імен",7
"історі",7
"viber",7
"долучайт",7
"систем",7
"стан",7
"кримінальн",7
"назв",7
"висок",7
"дитин",7
"людин",7
"підход",7
"іде",7
"швеці",7
"музе",7
"громадськ",7
"культур",7
"російськ",7
"фемінізм",7
"баченн",6
"бізнес",6
"виборч",6
"власн",6
"геращенк",6
"допомог",6
"достатн",6
"дівчинк",6
"забезпеченн",6
"запит",6
"захищ",6
"зустріч",6
"конгрес",6
"крок",6
"мир",6
"можливіст",6
"мрі",6
"народн",6
"організаці",6
"основ",6
"останн",6
"повоєнн",6
"політиц",6
"почал",6
"професі",6
"проц",6
"рад",6
"свириденк",6
"скликанн",6
"технічн",6
"фізичн",6
"хочут",6
"ціл",6
"шлях",6
"шуляк",6
"європ",6
"академ",6
"взят",6
"випускник",6
"гер",6
"дод",6
"доросл",6
"жив",6
"загал",6
"мов",6
"поколінн",6
"поч",6
"розумієт",6
"свідом",6
"середн",6
"сухопутн",6
"українц",6
"співпрац",6
"анфіс",6
"коренк",6
"погодил",6
"ситуаці",6
"єлізавет",6
"обвинувачен",6
"поведінк",6
"пункт",6
"брак",6
"націоналізм",6
"армі",5
"бачит",5
"бой",5
"більшіст",5
"вступ",5
"вступит",5
"відповідальніст",5
"відчув",5
"гендер",5
"голов",5
"дают",5
"звісн",5
"зор",5
"кількост",5
"майданчик",5
"менш",5
"мет",5
"модел",5
"наголош",5
"над",5
"нинішн",5
"обласн",5
"обовязков",5
"офіцер",5
"парламентськ",5
"план",5
"повніст",5
"погляд",5
"президент",5
"професійн",5
"підтрим",5
"ред",5
"результат",5
"світ",5
"створенн",5
"стефанішин",5
"точк",5
"ухвал",5
"цінност",5
"числ",5
"чоловіч",5
"концепці",5
"аборт",5
"заяв",5
"черг",5
"берут",5
"взвод",5
"гібридн",5
"гідн",5
"захист",5
"змінит",5
"знают",5
"конкурс",5
"мам",5
"мотивац",5
"окупован",5
"освітн",5
"передн",5
"повернул",5
"предмет",5
"підготовк",5
"радянськ",5
"спорт",5
"суспільн",5
"сучасн",5
"фундамент",5
"хоч",5
"істор",5
"зон",5
"найкращ",5
"ніч",5
"історичн",5
"активн",5
"бердянськ",5
"заход",5
"кайд",5
"комфортн",5
"контекст",5
"міськ",5
"передус",5
"річн",5
"тростянц",5
"фонд",5
"ічн",5
"віде",5
"постраждал",5
"представник",5
"розголос",5
"рос",5
"будьяк",4
"вибор",4
"вибір",4
"виконув",4
"воєнн",4
"гривен",4
"давайт",4
"дар",4
"директор",4
"дитяч",4
"днів",4
"домашн",4
"дослідженн",4
"друг",4
"діденк",4
"задач",4
"займ",4
"заклад",4
"закон",4
"заступник",4
"заступниц",4
"збро",4
"здоров",4
"значн",4
"зросл",4
"зростанн",4
"зручн",4
"кабмін",4
"категорі",4
"керівн",4
"києв",4
"комітет",4
"лед",4
"лют",4
"обир",4
"ольг",4
"організац",4
"офіс",4
"очевидн",4
"переконан",4
"повязан",4
"половин",4
"працювал",4
"причин",4
"пят",4
"підрозділ",4
"підхід",4
"регіональн",4
"розвиток",4
"розрив",4
"розумієм",4
"розширенн",4
"самоврядуванн",4
"старш",4
"стат",4
"хочем",4
"цвк",4
"центральн",4
"час",4
"євроатлантичн",4
"інклюзивн",4
"інтерв",4
"інформаці",4
"мирн",4
"простір",4
"боротьб",4
"перед",4
"англомовн",4
"баз",4
"вол",4
"відзначил",4
"дорог",4
"запізн",4
"зацікавлен",4
"здор",4
"зраз",4
"компані",4
"лідер",4
"основн",4
"особист",4
"попередн",4
"починаюч",4
"приватн",4
"психологічн",4
"рівен",4
"світов",4
"скажем",4
"стійкіст",4
"сумлінн",4
"технологі",4
"учасник",4
"чут",4
"швидк",4
"ізраїл",4
"інтерес",4
"інформац",4
"дніпр",4
"елемент",4
"муз",4
"одяг",4
"будинк",4
"враховув",4
"відносин",4
"груп",4
"дипломат",4
"дієм",4
"експертиз",4
"задум",4
"зауличн",4
"згод",4
"макс",4
"мрієм",4
"мір",4
"низк",4
"обставин",4
"обєкт",4
"переможниц",4
"поділил",4
"простор",4
"розробил",4
"рф",4
"синявін",4
"українк",4
"хорош",4
"чин",4
"capital",4
"horizon",4
"под",4
"бачим",4
"встановленн",4
"вчинил",4
"експертк",4
"зґвалтуванн",4
"ст",4
"статт",4
"судов",4
"умовн",4
"мілітаризаці",4
"трив",4
"андр",3
"балотув",3
"банков",3
"безпеков",3
"безпосередн",3
"ваучер",3
"величезн",3
"взял",3
"виклик",3
"виїх",3
"володимир",3
"вою",3
"відкрит",3
"відповід",3
"відповідальн",3
"відсутніст",3
"військовослужбовиц",3
"військовослужбовц",3
"віцепремєрк",3
"головнокомандувач",3
"голос",3
"гідност",3
"гірш",3
"денис",3
"депутат",3
"доступ",3
"доступн",3
"ербен",3
"законодавч",3
"закордон",3
"збільшенн",3
"зван",3
"звичайн",3
"звіт",3
"здобув",3
"змог",3
"змінюв",3
"знанн",3
"карєрн",3
"керівництв",3
"клименк",3
"ключов",3
"кодекс",3
"коментар",3
"комісі",3
"кров",3
"лідерств",3
"маюч",3
"мінекономік",3
"найближч",3
"найвищ",3
"населенн",3
"наслідок",3
"натоміст",3
"необхідн",3
"однокласник",3
"означ",3
"олег",3
"олександр",3
"осн",3
"оцінк",3
"очолюют",3
"парті",3
"перекон",3
"поверт",3
"повідомил",3
"позиц",3
"представництв",3
"прийнятт",3
"проживанн",3
"психолог",3
"пітер",3
"революці",3
"реч",3
"розум",3
"російськоукраїнськ",3
"різниц",3
"сектор",3
"склал",3
"служит",3
"солдат",3
"солідарност",3
"списк",3
"тетян",3
"тисяч",3
"трьох",3
"українок",3
"ухваленн",3
"фронт",3
"цифр",3
"частков",3
"член",3
"інститут",3
"інтеграці",3
"ініціатив",3
"акцент",3
"документ",3
"йдет",3
"кадров",3
"повідомленн",3
"зелен",3
"мексик",3
"охоч",3
"штат",3
"альтернатив",3
"базов",3
"бог",3
"важк",3
"валер",3
"винятк",3
"випадк",3
"вихованн",3
"відгук",3
"відмінн",3
"дивл",3
"дисциплін",3
"додатков",3
"допуск",3
"дум",3
"дійшл",3
"завершил",3
"загинул",3
"залужн",3
"західн",3
"зна",3
"знал",3
"золот",3
"йдут",3
"кра",3
"ліц",3
"ліцеїст",3
"майстр",3
"математик",3
"медалл",3
"метод",3
"методик",3
"молодд",3
"набир",3
"навчают",3
"назив",3
"найважч",3
"напрямк",3
"наук",3
"незалежност",3
"нормат",3
"норматив",3
"одес",3
"озброєнн",3
"передов",3
"побачит",3
"позиці",3
"правильн",3
"практик",3
"продовжув",3
"пройт",3
"протисто",3
"рахунок",3
"ресурс",3
"робил",3
"сказ",3
"складов",3
"слав",3
"ставленн",3
"структур",3
"сумнів",3
"тактичн",3
"територ",3
"технолог",3
"тижн",3
"тимчасов",3
"трошк",3
"узагальнен",3
"фанклуб",3
"фінанс",3
"цін",3
"інженерн",3
"абсолютн",3
"напис",3
"інфраструктур",3
"анастас",3
"артефакт",3
"вчил",3
"костюм",3
"музейн",3
"науков",3
"організув",3
"простіш",3
"тканин",3
"березн",3
"видн",3
"втілит",3
"вільн",3
"гранпр",3
"гуманітарн",3
"довел",3
"довол",3
"доступност",3
"залученн",3
"кандидат",3
"кафедр",3
"квітн",3
"колег",3
"користув",3
"мацул",3
"меморіал",3
"момент",3
"місяц",3
"неможлив",3
"оон",3
"охтирц",3
"подивит",3
"полін",3
"практиц",3
"привокзальн",3
"публічн",3
"підлітк",3
"районн",3
"соціальн",3
"теорі",3
"територі",3
"факультет",3
"флор",3
"хвильов",3
"інвалідніст",3
"включаюч",3
"долар",3
"інвестиці",3
"інвестиційн",3
"варт",3
"вид",3
"воловецьк",3
"закарпатськ",3
"законн",3
"законопроєкт",3
"кку",3
"колод",3
"кіт",3
"маріанн",3
"офіційн",3
"примиренн",3
"прокурор",3
"підтвердил",3
"розгляд",3
"термін",3
"уповноважен",3
"христин",3
"закордонн",3
"кита",3
"видаєт",3
"дискурс",3
"дискус",3
"літератур",3
"напрямок",3
"протиді",3
"студі",3
"ід",3
"алін",2
"аналітичн",2
"бажанн",2
"батьківщин",2
"брал",2
"брінк",2
"буд",2
"вдал",2
"вдом",2
"вертикал",2
"ветеран",2
"вибер",2
"викон",2
"вимог",2
"висловил",2
"виходит",2
"вказ",2
"волонтерств",2
"впевнен",2
"впливают",2
"всетак",2
"вход",2
"вчит",2
"відбув",2
"відбул",2
"відст",2
"відстежувал",2
"військовоморськ",2
"вік",2
"віктор",2
"віцепремєрміністерк",2
"грант",2
"грудн",2
"да",2
"далек",2
"демократичн",2
"дистанційн",2
"доводит",2
"доказув",2
"дотриман",2
"дійт",2
"дітьм",2
"діяльніст",2
"економік",2
"журналістк",2
"забезпечит",2
"забезпечув",2
"заборон",2
"займают",2
"зайнятост",2
"застосовув",2
"захисниц",2
"заявил",2
"збирают",2
"збільшил",2
"згідн",2
"зможут",2
"знадобит",2
"значенн",2
"зобовязанн",2
"кажут",2
"кампан",2
"клас",2
"командувач",2
"кондратюк",2
"кореспондентк",2
"кращ",2
"кулуар",2
"лав",2
"ласк",2
"лишит",2
"ліцеїстк",2
"манд",2
"мар",2
"матері",2
"медичн",2
"молодш",2
"міністерк",2
"міністерств",2
"містобудуванн",2
"навичк",2
"надзвичайн",2
"називают",2
"наказ",2
"нардеп",2
"насправд",2
"нерівніст",2
"обмеженн",2
"образ",2
"обрал",2
"одраз",2
"оцінюв",2
"очолю",2
"очолюв",2
"парт",2
"перебуванн",2
"переважают",2
"передбач",2
"переможц",2
"плануют",2
"повернут",2
"подол",2
"подоланн",2
"подружж",2
"порівнянн",2
"пошук",2
"поєднув",2
"поїх",2
"прагнут",2
"президі",2
"приблизн",2
"приєднал",2
"проблемн",2
"прописан",2
"прохідн",2
"пішл",2
"реалізац",2
"результ",2
"ринк",2
"робоч",2
"розр",2
"розробит",2
"рольов",2
"сайт",2
"свідч",2
"серйозн",2
"сист",2
"скасован",2
"склад",2
"служ",2
"смілив",2
"солідарніст",2
"союз",2
"список",2
"сприйнятт",2
"співгол",2
"співробітник",2
"співробітництв",2
"спільн",2
"став",2
"стамбульськ",2
"статистик",2
"статус",2
"стратегічн",2
"сум",2
"сход",2
"сша",2
"сьом",2
"сім",2
"сімейн",2
"телеканал",2
"труд",2
"ухвалит",2
"фактор",2
"фракці",2
"фундаці",2
"чинн",2
"чудов",2
"щорок",2
"євроінтеграці",2
"єс",2
"іон",2
"існ",2
"іх",2
"впровадженн",2
"відомств",2
"наступн",2
"підпис",2
"агенц",2
"ден",2
"зобовяз",2
"охорон",2
"поруш",2
"регіон",2
"федеральн",2
"хвил",2
"американськ",2
"англійськ",2
"бажаюч",2
"бандерівц",2
"блук",2
"богун",2
"бойов",2
"більшост",2
"важливост",2
"варіативн",2
"вивченн",2
"визначальн",2
"виконанн",2
"вихованц",2
"виховател",2
"виїхал",2
"внесок",2
"вогнев",2
"волинськ",2
"волонтерськ",2
"втрат",2
"вчител",2
"вшанув",2
"відд",2
"відрізняєт",2
"вір",2
"вірим",2
"генерац",2
"глобальн",2
"годув",2
"готув",2
"днем",2
"дозволен",2
"дозволя",2
"донецьк",2
"душ",2
"ефективн",2
"завершенн",2
"завершит",2
"завтр",2
"завуч",2
"загибл",2
"закінчил",2
"занятт",2
"заслуг",2
"заставл",2
"знат",2
"знаєм",2
"зроблен",2
"зрост",2
"йти",2
"кизил",2
"київськ",2
"ключ",2
"книжок",2
"комплексн",2
"конкретн",2
"кошт",2
"крим",2
"кукурб",2
"легендарн",2
"луганськ",2
"льотчик",2
"люб",2
"ліцеїсток",2
"майдан",2
"механізован",2
"моряк",2
"москов",2
"мотивован",2
"мужн",2
"наголошуєт",2
"наданн",2
"найнижч",2
"найстарш",2
"ненькиукраїн",2
"нормативн",2
"носит",2
"однаков",2
"пандем",2
"побрат",2
"повсякденн",2
"поговорим",2
"подобал",2
"показник",2
"поляг",2
"полягл",2
"поліц",2
"помилок",2
"посадов",2
"посилаєм",2
"потужн",2
"практичн",2
"принаймн",2
"приход",2
"прокопенк",2
"професіоналізм",2
"путін",2
"під",2
"підготовц",2
"підтвердженн",2
"революц",2
"резерв",2
"рекомендуєм",2
"розвивают",2
"розпит",2
"розпов",2
"серг",2
"серпн",2
"серц",2
"скаж",2
"спеціальн",2
"справжн",2
"співвідношенн",2
"ста",2
"стоїт",2
"стратегі",2
"сумрак",2
"тренуванн",2
"фанатизм",2
"хайтек",2
"чест",2
"широк",2
"штурмов",2
"євросоюз",2
"єдин",2
