"word","freq"
"раді",29
"свобод",27
"україн",20
"прав",17
"українськ",13
"прогр",12
"суд",12
"автор",10
"влад",10
"ведуч",9
"людин",7
"національн",7
"редакці",7
"редактор",6
"університет",6
"кримреалі",6
"журналістик",5
"імен",5
"книг",5
"міжнародн",5
"співпрацю",5
"вплив",5
"гендерн",5
"громадян",5
"дотриманн",5
"думк",5
"закон",5
"респондент",5
"слов",5
"київськ",4
"ма",4
"шевченк",4
"інститут",4
"кореспондент",4
"поді",4
"говорит",4
"азар",4
"микол",4
"позов",4
"судов",4
"громадськ",3
"закінчил",3
"культур",3
"тарас",3
"основн",3
"політичн",3
"факультет",3
"науков",3
"філософськ",3
"служб",3
"зокрем",3
"уваг",3
"вважают",3
"висвітленн",3
"голов",3
"демократичн",3
"детал",3
"донбасреалі",3
"дослідниц",3
"запустил",3
"країн",3
"культфронт",3
"лауреат",3
"наикращ",3
"нов",3
"новинн",3
"номінаці",3
"опитан",3
"правозахисник",3
"президент",3
"премі",3
"професі",3
"проєкт",3
"резонансно",3
"рівн",3
"рівніст",3
"суботн",3
"чест",3
"інтерв",3
"істор",3
"історі",3
"заяв",3
"катерин",3
"києв",3
"левченк",3
"олен",3
"центр",3
"газет",2
"кну",2
"магістр",2
"працювал",2
"парламентськ",2
"працюв",2
"тематик",2
"досвід",2
"робот",2
"наук",2
"гельсінськ",2
"головн",2
"документальн",2
"курс",2
"організаці",2
"проект",2
"іде",2
"економічн",2
"журналіст",2
"закінч",2
"запорізьк",2
"народ",2
"працю",2
"соціальн",2
"травн",2
"європейськ",2
"бекешкін",2
"водночас",2
"володимир",2
"впливают",2
"держав",2
"директор",2
"житт",2
"загальнонаціональн",2
"захист",2
"заявил",2
"кількіст",2
"механізм",2
"наголош",2
"обєднанн",2
"опитуванн",2
"показник",2
"порушен",2
"порушенн",2
"реальн",2
"справедлив",2
"спілк",2
"суспільств",2
"сфер",2
"тиск",2
"українц",2
"цивілізован",2
"щорічн",2
"яворськ",2
"ірин",2
"існуют",2
"високопосадовц",2
"дум",2
"жіноч",2
"належн",2
"орган",2
"подібн",2
"поз",2
"позиваєт",2
"позитивн",2
"правлінн",2
"припуск",2
"розгляд",2
"справ",2
"сусл",2
"уряд",2
"інформаційноконсультативн",2
"державн",2
"управлінн",2
"виданн",1
"волонтерськ",1
"гуманітарн",1
"дипл",1
"ер",1
"журнал",1
"захисник",1
"зацікавлен",1
"книжникreview",1
"ліц",1
"отримал",1
"програм",1
"професійн",1
"публікаці",1
"підсумк",1
"ру",1
"телеканал",1
"bbcукраїн",1
"аналіз",1
"ераfm",1
"журналістиц",1
"регіональн",1
"ефір",1
"львівськ",1
"телебаченн",1
"франк",1
"академі",1
"асоціаці",1
"братств",1
"відділ",1
"григор",1
"етнос",1
"кандидат",1
"науковопопулярн",1
"наці",1
"письменник",1
"політолог",1
"пробл",1
"публіцист",1
"публіцистичн",1
"сковород",1
"співробітник",1
"старш",1
"філософі",1
"член",1
"члензасновник",1
"історик",1
"irex",1
"аеропорт",1
"архів",1
"бімедіальн",1
"всесвітн",1
"голодомор",1
"груп",1
"донецьк",1
"жовтн",1
"зна",1
"кдб",1
"коментатор",1
"людьм",1
"міграці",1
"навчальн",1
"новин",1
"продюсер",1
"пройшл",1
"промед",1
"протиді",1
"радіожурналістик",1
"радіостанці",1
"раз",1
"режисер",1
"ростовськ",1
"сандармох",1
"спецпроект",1
"січ",1
"тел",1
"телевізійн",1
"телерадіокомпані",1
"торгівл",1
"укладач",1
"фільм",1
"інтерньюзукраїн",1
"інформаційн",1
"альпінізм",1
"дозвілл",1
"екологічн",1
"захоплю",1
"мелітопол",1
"міст",1
"найбільш",1
"област",1
"садівництв",1
"цікавл",1
"гаряч",1
"грузі",1
"лін",1
"ранк",1
"серпн",1
"сурм",1
"точк",1
"freedom",1
"house",1
"адміністраці",1
"американськ",1
"бач",1
"бок",1
"боротьб",1
"бют",1
"вдаєт",1
"версіє",1
"вибор",1
"визнав",1
"виконавч",1
"вироблен",1
"вказ",1
"владн",1
"власн",1
"впевнен",1
"віктор",1
"вільн",1
"вір",1
"вірит",1
"віросповіданн",1
"ганн",1
"гарантуванн",1
"герман",1
"грош",1
"грудн",1
"гідн",1
"дан",1
"демократі",1
"демонстраці",1
"дод",1
"допомог",1
"діят",1
"забезпеченн",1
"загальн",1
"загроз",1
"задекларован",1
"залишатимет",1
"заступник",1
"захищен",1
"захищеніст",1
"злочинност",1
"зовнішн",1
"зрост",1
"зясовув",1
"катуван",1
"керівник",1
"контрол",1
"користуєт",1
"критер",1
"культурн",1
"люд",1
"можливост",1
"місц",1
"мітинг",1
"найгірш",1
"найдієвіш",1
"напрямк",1
"населенн",1
"насторож",1
"невизначеніст",1
"неурядов",1
"обмежуют",1
"опитуван",1
"особист",1
"оцінк",1
"парті",1
"певн",1
"переваг",1
"перелік",1
"покращенн",1
"попередженн",1
"президентськ",1
"півтор",1
"рас",1
"регіон",1
"розвиватимет",1
"розвитк",1
"розповід",1
"розумінн",1
"рівен",1
"рівноправніст",1
"рішен",1
"свавілл",1
"ситуаці",1
"склал",1
"сотн",1
"соціологічн",1
"сполох",1
"співтовариств",1
"ставит",1
"ставленн",1
"структур",1
"судочинств",1
"тривал",1
"тішит",1
"упевнен",1
"ухваленн",1
"участ",1
"факт",1
"фонд",1
"чверт",1
"шлях",1
"щорок",1
"янукович",1
"єдин",1
"ініціатив",1
"адміністративн",1
"бундестаз",1
"вваж",1
"вигод",1
"вигр",1
"визн",1
"вирішенн",1
"вирішит",1
"висновк",1
"висновок",1
"влаштувал",1
"втручатимем",1
"відповідн",1
"відсутн",1
"вітал",1
"глав",1
"годит",1
"гол",1
"гот",1
"гривн",1
"громадськост",1
"дискримінаці",1
"дискус",1
"допустит",1
"ді",1
"діяльніст",1
"живем",1
"жінк",1
"жінок",1
"запевняв",1
"заперечуют",1
"засад",1
"звертатимут",1
"звинувачуюч",1
"змі",1
"зробл",1
"кабінет",1
"компенсаці",1
"корист",1
"ла",1
"лукяненк",1
"луценк",1
"матеріальн",1
"матимут",1
"меж",1
"мет",1
"можлив",1
"міністр",1
"назв",1
"негативн",1
"німецьк",1
"обличч",1
"окружн",1
"перекрутил",1
"перешкод",1
"перешкоджанн",1
"перешкодит",1
"печерськ",1
"питан",1
"под",1
"подан",1
"позивач",1
"позивачк",1
"позивачок",1
"правозахисн",1
"правозахисниц",1
"практик",1
"практиц",1
"практичн",1
"представлятимут",1
"премєр",1
"премєрміністр",1
"прессекретар",1
"пресслужб",1
"прецедент",1
"проблем",1
"підозр",1
"підтвердженн",1
"районн",1
"реагув",1
"результат",1
"розвязанн",1
"розглядатимет",1
"розмір",1
"розпалил",1
"розум",1
"рівност",1
"спостерігаєм",1
"спроб",1
"стан",1
"столичн",1
"страд",1
"субєктивн",1
"сумніваєт",1
"суслов",1
"удар",1
"фахівец",1
"чин",1
"чуєм",1
"євген",1
"інстанці",1
"березн",1
"кореспондентк",1
"народил",1
"полтавщин",1
"редакторк",1
"рок",1
"сайт",1
"тг",1
"ім",1
"академ",1
"вел",1
"вивчал",1
"відносин",1
"економік",1
"місцев",1
"нин",1
"рузвельтськ",1
"різн",1
"самоврядуванн",1
"світ",1
"чикаг",1
"брюссел",1
"буковин",1
"род",1
