"word","freq"
"україн",75
"прав",44
"українськ",36
"людин",34
"російськ",29
"савченк",24
"діт",21
"влад",19
"країн",18
"жінок",16
"люд",16
"європейськ",16
"суд",16
"представник",15
"раді",15
"гендерн",14
"жінк",14
"міністерств",14
"свобод",14
"територі",14
"ді",14
"наді",14
"ситуац",13
"ма",13
"держав",12
"дискримінаці",12
"дан",11
"експерт",11
"над",11
"раз",11
"соціальн",11
"верховн",11
"парламент",11
"бідност",10
"показник",10
"рівност",10
"ціл",10
"чоловік",10
"уповноважен",10
"луганськ",10
"сил",10
"антитерористичн",10
"федераці",10
"чин",10
"вір",10
"випадк",9
"справ",9
"суспільств",9
"закон",9
"заручник",9
"будьяк",9
"звільненн",9
"проблем",9
"думк",8
"ситуаці",8
"стал",8
"вимог",8
"громадськ",8
"міжнародн",8
"мают",8
"питанн",8
"сестр",8
"кандидат",8
"сексуальн",8
"абсолютн",7
"дитин",7
"нов",7
"освіт",7
"план",7
"стан",7
"уряд",7
"нараз",7
"слов",7
"депутат",7
"місц",7
"област",7
"рад",7
"відповідн",7
"допомог",7
"адвокат",7
"законодавств",7
"зна",7
"кодекс",7
"правозахисник",7
"робит",7
"велик",6
"головн",6
"донбас",6
"журналіст",6
"заклад",6
"зменшенн",6
"зробит",6
"керівник",6
"орган",6
"особ",6
"певн",6
"питан",6
"політик",6
"президент",6
"редактор",6
"рівн",6
"тисячолітт",6
"уваг",6
"українц",6
"росі",6
"змін",6
"кількіст",6
"можливост",6
"повинн",6
"робот",6
"майбутн",6
"бок",6
"груп",6
"лист",6
"червн",6
"громадянств",6
"затриман",6
"операці",6
"перебув",6
"сепаратист",6
"територ",6
"участ",6
"інформаці",6
"внутрішн",5
"водночас",5
"досягненн",5
"друг",5
"жал",5
"журналістик",5
"квот",5
"крим",5
"лібан",5
"мільйон",5
"осіб",5
"офіційн",5
"парті",5
"працювал",5
"прогр",5
"прогрес",5
"розвитк",5
"рубан",5
"туберкульоз",5
"дотриманн",5
"зон",5
"вибор",5
"відом",5
"державн",5
"донецьк",5
"кажут",5
"норм",5
"обєднанн",5
"організац",5
"бойовик",5
"інтернат",5
"воронеж",5
"громадян",5
"демократичн",5
"заяв",5
"опинил",5
"привод",5
"тем",5
"умов",5
"бідніст",4
"відбуваєт",4
"війн",4
"гуманітарн",4
"дитяч",4
"дохід",4
"елл",4
"житт",4
"забезпеченн",4
"зарпл",4
"зверт",4
"зокрем",4
"зробил",4
"ки",4
"населенн",4
"незаконн",4
"оон",4
"отрим",4
"переселенц",4
"перш",4
"подоланн",4
"показ",4
"практичн",4
"представництв",4
"програм",4
"протиді",4
"рок",4
"різн",4
"складн",4
"смертност",4
"тенденці",4
"хоч",4
"цифр",4
"юр",4
"європ",4
"імен",4
"виїх",4
"зазнач",4
"філіпішин",4
"взагал",4
"відповід",4
"жіноч",4
"керівництв",4
"організаці",4
"політичн",4
"рол",4
"склад",4
"скликанн",4
"списк",4
"центр",4
"бех",4
"відповідальніст",4
"заявил",4
"необхідн",4
"факт",4
"лнр",4
"омбудсман",4
"спілкув",4
"автоматичн",4
"варіант",4
"вплинут",4
"військов",4
"звязк",4
"курс",4
"майдан",4
"надзвичайн",4
"надіє",4
"полон",4
"правов",4
"родич",4
"сенц",4
"сіз",4
"хочут",4
"інформац",4
"рук",4
"заборон",4
"захист",4
"лгбт",4
"ознак",4
"орієнтац",4
"орієнтаці",4
"ідентичност",4
"аналіз",3
"взял",3
"вигляд",3
"вирішенн",3
"відзнач",3
"вік",3
"департамент",3
"досягл",3
"досягт",3
"закінчил",3
"заступник",3
"звіт",3
"здоров",3
"крайн",3
"масштаб",3
"маєм",3
"навантаженн",3
"навчальн",3
"намаг",3
"національн",3
"окупован",3
"поверненн",3
"позитивн",3
"попередн",3
"постійн",3
"поширенн",3
"працюв",3
"президентськ",3
"провел",3
"проект",3
"професійн",3
"підготовк",3
"підсумк",3
"результат",3
"світ",3
"становищ",3
"страшн",3
"сільськ",3
"університет",3
"фактичн",3
"формуванн",3
"хотіл",3
"частин",3
"якісн",3
"індикатор",3
"інститут",3
"батьк",3
"кордон",3
"офіс",3
"відбув",3
"відверт",3
"ден",3
"колег",3
"комітет",3
"мирн",3
"народн",3
"парт",3
"рівніст",3
"стат",3
"схож",3
"сьогоднішн",3
"єдин",3
"ірин",3
"обс",3
"процес",3
"безпечн",3
"вивезт",3
"говорит",3
"ер",3
"запит",3
"лежач",3
"медичн",3
"місцев",3
"перебувают",3
"повідомлял",3
"прокуратур",3
"самопроголошен",3
"сиріт",3
"спроб",3
"східн",3
"успішн",3
"ініціатив",3
"amnesty",3
"international",3
"автор",3
"акт",3
"бачил",3
"беркутівц",3
"берут",3
"блокпост",3
"важк",3
"винятк",3
"власн",3
"вчиненн",3
"говорил",3
"гот",3
"допомогт",3
"захистит",3
"знал",3
"зор",3
"зустріт",3
"зустріч",3
"катуван",3
"катуванн",3
"кпк",3
"кримінальнопроцесуальн",3
"льотчиц",3
"наскільк",3
"нелюдськ",3
"олег",3
"операц",3
"особист",3
"отримал",3
"перед",3
"перемовин",3
"поводит",3
"посад",3
"прийнял",3
"примусов",3
"принаймн",3
"режисер",3
"реч",3
"розповіл",3
"служб",3
"слідч",3
"сут",3
"сход",3
"термін",3
"терорист",3
"точк",3
"тримаєт",3
"чітк",3
"юстиці",3
"іде",3
"інформаційн",3
"армі",3
"борол",3
"військ",3
"сильн",3
"мзс",3
"кну",3
"тарас",3
"шевченк",3
"актуальн",3
"антидискримінаційн",3
"законопроект",3
"крок",3
"лицемірств",3
"меншин",3
"позиц",3
"сторон",3
"ґендерн",3
"адміністраці",2
"академік",2
"бач",2
"бідн",2
"більш",2
"визн",2
"виконанн",2
"виплат",2
"витрач",2
"внесок",2
"глибок",2
"десятилітт",2
"дефакт",2
"директор",2
"довкілл",2
"докласт",2
"домогл",2
"домогт",2
"економічн",2
"епідем",2
"жив",2
"журнал",2
"загальн",2
"загрож",2
"зарплат",2
"зберегт",2
"збройн",2
"здебільш",2
"змушен",2
"значн",2
"зобовязанн",2
"зупинит",2
"зусил",2
"києв",2
"координатор",2
"кореспондент",2
"кількост",2
"матер",2
"мінімальн",2
"мінімум",2
"міністр",2
"навчанн",2
"наголош",2
"небезпечніш",2
"нижч",2
"обмеженн",2
"однаков",2
"охопленн",2
"пенітенціарн",2
"передач",2
"переміщен",2
"перспект",2
"покращит",2
"працююч",2
"прекрасн",2
"примір",2
"пробл",2
"продовжит",2
"прожитков",2
"проон",2
"підприємств",2
"реформ",2
"розпов",2
"середн",2
"систем",2
"стабільн",2
"стаж",2
"статистик",2
"успіх",2
"формальн",2
"характеристик",2
"швидк",2
"школ",2
"якіст",2
"бой",2
"бойов",2
"дітьм",2
"залишил",2
"зареєстрован",2
"недискримінаці",2
"окрем",2
"оксан",2
"омбудсмен",2
"трудов",2
"безпек",2
"вваж",2
"вдаст",2
"воюют",2
"вперш",2
"врегулюванн",2
"геращенк",2
"жінокдепутат",2
"законодавч",2
"збираєт",2
"кулуар",2
"миротворч",2
"надих",2
"найбільш",2
"оборон",2
"образ",2
"обєдн",2
"окрас",2
"парламентськ",2
"партійн",2
"порівнян",2
"поясню",2
"практик",2
"підтрим",2
"радикальн",2
"реалі",2
"світов",2
"цвк",2
"член",2
"громадянськ",2
"зазначил",2
"лідер",2
"мал",2
"мирослав",2
"активізм",2
"бездіяльніст",2
"будинк",2
"вел",2
"вивезл",2
"вивозил",2
"вихованц",2
"виходил",2
"відмовляєт",2
"днр",2
"доправлен",2
"евакуаці",2
"евакуюв",2
"журналістк",2
"запитанн",2
"краснодон",2
"моз",2
"мультиплатформн",2
"міст",2
"надісл",2
"немовлят",2
"нин",2
"обласн",2
"обстріл",2
"охорон",2
"повідомленн",2
"підпорядкуванн",2
"радіопрограм",2
"регіон",2
"республік",2
"розповід",2
"розслідув",2
"рос",2
"сніжн",2
"спеціаліз",2
"створювал",2
"тематиц",2
"терещенк",2
"угрупованн",2
"харк",2
"штатн",2
"інтернатн",2
"бер",2
"бо",2
"вбивств",2
"вважаєт",2
"вивезен",2
"визнан",2
"викуп",2
"вимаг",2
"виник",2
"вирішил",2
"вносит",2
"володимир",2
"впевнен",2
"втратит",2
"втрач",2
"відмовит",2
"громадянин",2
"громадянк",2
"дозвіл",2
"документальн",2
"доставлен",2
"діют",2
"жорстокост",2
"жорстокіст",2
"жтак",2
"засоб",2
"затрим",2
"зверненн",2
"згод",2
"злочин",2
"знаходит",2
"знают",2
"знаєт",2
"зрозуміл",2
"конкретн",2
"кращ",2
"кримінальн",2
"культур",2
"кіднепінг",2
"лутковськ",2
"людьм",2
"мав",2
"максимальн",2
"масов",2
"мов",2
"момент",2
"налякан",2
"незалежн",2
"неможлив",2
"нормативноправ",2
"обовязков",2
"організув",2
"передают",2
"пис",2
"плеч",2
"повідомил",2
"поговорит",2
"под",2
"покаранн",2
"пол",2
"порушен",2
"порушенн",2
"потрапил",2
"почал",2
"пояснит",2
"правил",2
"правильн",2
"працюют",2
"прецедент",2
"припинит",2
"притримув",2
"провест",2
"проханн",2
"піддан",2
"підозрюєт",2
"рамк",2
"реальн",2
"рибак",2
"розголос",2
"розслідуванн",2
"своєрідн",2
"сектор",2
"символ",2
"словянськ",2
"спеціальн",2
"судн",2
"сімферопольськ",2
"терористичн",2
"трошк",2
"формальност",2
"хлопц",2
"цивільн",2
"цін",2
"ча",2
"явн",2
"ізолятор",2
"істор",2
"ближч",2
"відкрит",2
"допит",2
"дівчат",2
"захищ",2
"захопил",2
"звинуваченн",2
"змінит",2
"можлив",2
"обєднан",2
"приклад",2
"причетност",2
"прям",2
"серпн",2
"сестринськ",2
"фізичн",2
"громадськост",2
"громадськіст",2
"дніпропетровськ",2
"закордонн",2
"зроблен",2
"показов",2
"євромайдан",2
"весн",2
"взят",2
"гарант",2
"заклик",2
"мет",2
"молд",2
"низк",2
"передвиборч",2
"поваг",2
"подан",2
"постав",2
"протест",2
"протид",2
"проігнорувал",2
"реалізаці",2
"реж",2
"розмаїтт",2
"союз",2
"фаз",2
"єс",2
"існ",2
"адаптува",1
"академі",1
"аналітичн",1
"борют",1
"британ",1
"ввійшл",1
"вдаєт",1
"вед",1
"вивчал",1
"визнают",1
"виклик",1
"випускник",1
"висновк",1
"виш",1
"вищ",1
"внесл",1
"вражаюч",1
"встановлен",1
"вступ",1
"відносн",1
"відчуженн",1
"відчутн",1
"вілінфекці",1
"вілінфекціїснід",1
"вітал",1
"гривен",1
"гірш",1
"да",1
"данськ",1
"демографі",1
"держкомстат",1
"доб",1
"дожив",1
"долар",1
"доповід",1
"досвід",1
"досліджен",1
"діагноз",1
"дійшл",1
"жил",1
"завдан",1
"загал",1
"загрожуют",1
"залиш",1
"заморожен",1
"замороз",1
"заниж",1
"запобігт",1
"запроваджув",1
"заробітк",1
"заробітн",1
"зауваж",1
"зберегл",1
"звітув",1
"зменшуют",1
"зуміл",1
"картин",1
"катаклізм",1
"києвомогилянськ",1
"коледж",1
"комплекс",1
"конвертуєт",1
"констат",1
"констатувал",1
"конфлікт",1
"коректив",1
"криз",1
"липовіст",1
"ліквідован",1
"магістратур",1
"материнськ",1
"матеріал",1
"матеріальн",1
"моніторинг",1
"моніторингов",1
"мущинін",1
"міркуют",1
"місцевост",1
"навчал",1
"наголосил",1
"наголошуют",1
"надт",1
"назв",1
"налічуватимет",1
"нан",1
"напрочуд",1
"насправд",1
"нем",1
"непоган",1
"нормальн",1
"нужденн",1
"огляд",1
"окупац",1
"остан",1
"останн",1
"отриман",1
"оцінк",1
"пауловіч",1
"перевищув",1
"перевірк",1
"передбачен",1
"перемаг",1
"плат",1
"подібност",1
"покращил",1
"польщ",1
"поліпшенн",1
"політолог",1
"помітн",1
"популяці",1
"породит",1
"пороз",1
"порівнянн",1
"пост",1
"поч",1
"пояснил",1
"працівник",1
"призначают",1
"прихов",1
"проблемн",1
"прогнозувал",1
"продемонструвал",1
"продуктивн",1
"пройдут",1
"птух",1
"пят",1
"піввідсотк",1
"піднятт",1
"піднімаюч",1
"пік",1
"рахунок",1
"результ",1
"робоч",1
"розвиток",1
"розсипают",1
"розумієм",1
"росіє",1
"різниц",1
"сем",1
"скороченн",1
"соцвиплат",1
"специфік",1
"спостерігают",1
"справляют",1
"став",1
"становит",1
"стовідсотк",1
"студ",1
"суонс",1
"суттєв",1
"сух",1
"сша",1
"тижден",1
"трагед",1
"тяжк",1
"уельс",1
"уперш",1
"ураж",1
"усп",1
"фахівц",1
"фінансуванн",1
"царин",1
"частк",1
"школяр",1
"шкіл",1
